in_dreamteam,selected_by_percent,goals_conceded,status,news,creativity,chance_of_playing_this_round,loans_in,loaned_in,saves,transfers_out_event,event_points,value_season,goals_scored,red_cards,element_type,ep_next,penalties_missed,special,squad_number,team,ea_index,dreamteam_count,second_name,web_name,photo,own_goals,transfers_out,first_name,threat,minutes,code,ep_this,influence,chance_of_playing_next_round,bonus,value_form,cost_change_event_fall,bps,clean_sheets,loaned_out,penalties_saved,cost_change_start,transfers_in,total_points,form,now_cost,ict_index,id,loans_out,cost_change_start_fall,transfers_in_event,points_per_game,news_added,cost_change_event,yellow_cards,assists,team_code
False,0.0,1,u,Season-long loan to Sivasspor,15.8,0,0,0,0,37,0,0.2,0,0,3,0.0,0,False,27,11,0,0,Diabaté,Diabaté,210207.jpg,0,3368,Fousseni,0.0,54,210207,0.0,7.4,0,0,0.0,0,4,0,0,0,-4,1147,1,0.0,46,2.3,232,0,4,0,1.0,2019-01-10T10:31:17Z,0,0,0,13
False,4.1,25,a,,792.1,100,0,0,0,7476,4,12.1,5,1,3,0.4,1,False,10,11,0,0,Maddison,Maddison,172780.jpg,0,1347676,James,401.0,1581,172780,1.4,484.8,100,7,0.2,0,370,5,0,0,2,1484944,81,1.4,67,167.5,233,0,-2,1593,3.9,2018-12-15T17:31:16Z,0,2,4,13
False,4.3,19,a,,183.0,100,0,0,0,11736,5,9.3,7,1,4,3.2,0,False,9,11,0,1,Vardy,Vardy,101668.jpg,0,812397,Jamie,600.0,1445,101668,4.2,368.0,100,15,0.5,0,253,8,0,0,-1,668454,83,4.2,89,114.8,234,0,1,3329,4.4,2018-12-22T14:01:16Z,0,1,3,13
False,0.5,2,a,,22.1,100,0,0,0,432,0,3.3,0,0,4,-0.6,0,False,20,11,0,0,Okazaki,Okazaki,78412.jpg,0,75225,Shinji,69.0,168,78412,0.4,39.0,100,0,0.1,0,40,0,0,0,-3,17103,17,0.4,52,12.8,235,0,3,144,1.3,2018-08-25T13:01:12Z,0,0,1,13
False,0.9,12,a,,190.6,,0,0,0,891,1,8.3,1,0,4,-0.6,0,False,8,11,0,1,Iheanacho,Iheanacho,173515.jpg,0,186367,Kelechi,194.0,839,173515,0.4,127.8,,3,0.1,0,137,1,0,0,-2,160598,48,0.4,58,50.8,236,0,2,137,2.5,,0,1,5,13
False,0.1,0,a,,0.0,,0,0,0,41,0,0.0,0,0,1,-1.0,0,False,12,11,0,0,Ward,Ward,95463.jpg,0,5605,Danny,0.0,0,95463,0.0,0.0,,0,0.0,0,0,0,0,0,-2,956,0,0.0,43,0.0,457,0,2,11,0.0,,0,0,0,13
False,0.1,10,a,,251.9,100,0,0,0,65,0,4.5,1,0,3,-0.4,0,False,31,11,0,0,Ghezzal,Ghezzal,115858.jpg,0,38241,Rachid,197.0,570,115858,0.6,113.0,100,2,0.1,0,80,1,0,0,-4,29657,23,0.6,51,56.1,492,0,4,13,1.6,2018-11-22T17:01:18Z,0,2,0,13
False,0.0,0,u,Season-long loan to Celtic,0.0,0,0,0,0,3,0,0.0,0,0,2,0.0,0,False,16,11,0,0,Benkovic,Benkovic,213405.jpg,0,2943,Filip,0.0,0,213405,0.0,0.0,0,0,0.0,0,0,0,0,0,0,264,0,0.0,50,0.0,501,0,0,3,0.0,2018-09-02T07:32:21Z,0,0,0,13
False,0.0,3,a,,2.2,100,0,0,0,24,0,1.4,0,0,2,-0.6,0,False,4,11,0,0,Söyüncü,Söyüncü,218031.jpg,0,3822,Caglar,22.0,281,218031,0.4,59.2,100,0,0.1,0,37,0,0,0,-1,880,7,0.4,49,8.4,515,0,1,10,1.4,2018-08-17T10:31:12Z,0,1,0,13
False,1.1,26,a,,88.0,,0,0,0,1814,1,10.4,0,0,3,0.8,0,False,24,11,0,0,Mendy,Mendy,86881.jpg,0,104543,Nampalys,22.0,1813,86881,1.8,201.0,,0,0.4,0,239,7,0,0,0,141328,47,1.8,45,31.2,527,0,0,665,2.2,,0,4,1,13
False,0.0,0,a,,0.0,,0,0,0,43,0,0.0,0,0,2,-1.0,0,False,34,11,0,0,Knight,Knight,201667.jpg,0,591,Josh,0.0,0,201667,0.0,0.0,,0,0.0,0,0,0,0,0,0,1154,0,0.0,40,0.0,558,0,0,73,0.0,,0,0,0,13
False,0.0,3,a,,20.5,,0,0,0,61,5,1.1,0,0,3,2.0,0,False,19,11,0,0,Barnes,Barnes,201666.jpg,0,200,Harvey,82.0,117,201666,3.0,9.6,,0,0.5,0,14,0,0,0,0,1023,6,3.0,55,11.2,571,0,0,432,3.0,,0,0,1,13
False,0.1,0,a,,0.0,100,0,0,0,38,0,0.0,0,0,1,1.0,0,False,22,12,0,0,Mignolet,Mignolet,66797.jpg,0,5759,Simon,0.0,0,66797,1.5,0.0,100,0,0.0,0,0,0,0,0,-3,1425,0,0.0,47,0.0,237,0,3,12,0.0,2018-09-14T13:01:14Z,0,0,0,14
False,0.1,0,u,Two year loan to Besiktas,0.0,0,0,0,0,23,0,0.0,0,0,1,0.0,0,False,1,12,0,0,Karius,Karius,104542.jpg,0,8301,Loris,0.0,0,104542,0.0,0.0,0,0,0.0,0,0,0,0,0,-1,569,0,0.0,49,0.0,238,0,1,2,0.0,2018-08-27T06:55:46Z,0,0,0,14
False,1.9,5,d,Hamstring injury - 50% chance of playing,27.0,0,0,0,0,4578,0,11.0,1,0,2,2.5,0,False,6,12,0,2,Lovren,Lovren,38454.jpg,0,465282,Dejan,68.0,810,38454,0.0,196.8,50,9,0.8,0,207,5,0,0,-1,213479,54,4.0,49,29.2,239,0,1,264,6.0,2019-01-07T22:31:17Z,0,1,1,14
False,0.3,2,a,,42.0,100,0,0,0,206,0,1.0,0,0,2,1.0,0,False,18,12,0,0,Moreno,Moreno,100059.jpg,0,22159,Alberto,5.0,154,100059,1.5,20.0,100,0,0.0,0,24,0,0,0,-4,7273,4,0.0,41,6.7,240,0,4,111,2.0,2019-01-03T20:01:19Z,0,0,0,14
False,1.2,4,i,Leg injury - Expected back 30 Jan,91.8,0,0,0,0,941,0,10.6,0,0,2,0.0,0,False,12,12,0,0,Gomez,Gomez,171287.jpg,0,333530,Joseph,44.0,1047,171287,0.0,208.6,0,2,0.0,0,259,7,0,0,-1,343348,52,0.0,49,34.5,242,0,1,181,4.0,2018-12-05T23:01:16Z,0,2,0,14
False,0.4,5,a,,11.1,100,0,0,0,663,1,5.9,1,0,2,1.2,0,False,32,12,0,1,Matip,Matip,60914.jpg,0,22296,Joel,44.0,365,60914,1.7,122.2,100,3,0.0,0,113,2,0,0,-1,34306,29,0.2,49,17.8,243,0,1,1980,3.2,2018-12-11T23:31:18Z,0,0,0,14
False,0.0,0,u,Transferred to Cagliari,0.0,0,0,0,0,8,0,0.0,0,0,2,0.0,0,False,17,12,0,0,Klavan,Klavan,33871.jpg,0,5601,Ragnar,0.0,0,33871,0.0,0.0,0,0,0.0,0,0,0,0,0,-1,215,0,0.0,44,0.0,244,0,1,2,0.0,2018-08-08T07:01:10Z,0,0,0,14
False,15.7,8,d,Knee injury - 50% chance of playing,387.5,50,0,0,0,49454,0,17.9,1,0,2,2.5,0,False,66,12,0,4,Alexander-Arnold,Alexander-Arnold,169187.jpg,0,2066411,Trent,165.0,1502,169187,2.8,355.0,50,8,0.8,0,383,10,0,0,2,2050028,93,4.0,52,90.6,245,0,-2,6317,5.5,2019-01-15T13:01:18Z,0,3,3,14
True,28.6,13,a,,59.7,100,0,0,0,13017,4,18.0,1,0,2,5.0,0,False,4,12,0,2,van Dijk,van Dijk,97032.jpg,0,747278,Virgil,308.0,2034,97032,5.5,543.4,100,12,0.6,0,549,12,0,0,5,1247480,117,4.0,65,91.2,246,0,-5,23451,5.1,2018-10-20T15:31:16Z,0,1,3,14
True,36.7,11,a,,432.4,100,0,0,0,9022,5,19.3,0,0,2,6.2,0,False,26,12,0,2,Robertson,Robertson,122798.jpg,0,988896,Andrew,184.0,1873,122798,6.7,424.0,100,20,0.8,0,545,13,0,0,7,2154373,129,5.2,67,104.1,247,0,-7,31965,6.1,2018-12-03T18:01:15Z,0,1,6,14
False,0.0,0,i,Knee injury - Unknown return date,0.0,0,0,0,0,27,0,0.0,0,0,3,0.0,0,False,21,12,0,0,Oxlade-Chamberlain,Chamberlain,81880.jpg,0,2035,Alex,0.0,0,81880,0.0,0.0,0,0,0.0,0,0,0,0,0,-1,817,0,0.0,64,0.0,248,0,1,27,0.0,2018-07-05T14:31:07Z,0,0,0,14
False,0.6,9,a,,159.9,100,0,0,0,251,2,6.4,0,1,3,3.2,0,False,14,12,0,0,Henderson,Henderson,56979.jpg,0,53823,Jordan,35.0,1140,56979,3.7,174.2,100,0,0.4,0,224,6,0,0,-2,13212,34,2.2,53,37.2,249,0,2,320,1.7,2019-01-07T23:01:17Z,0,0,0,14
False,0.7,1,a,,50.5,75,0,0,0,94,1,1.9,0,0,3,1.4,0,False,20,12,0,0,Lallana,Lallana,39155.jpg,0,44124,Adam,65.0,203,39155,1.4,31.0,100,0,0.1,0,45,2,0,0,-1,2667,13,0.4,69,14.6,250,0,1,47,1.9,2019-01-07T23:01:17Z,0,1,1,14
True,19.0,12,a,,373.8,100,0,0,0,18042,7,12.1,9,0,3,5.4,0,False,10,12,0,3,Mané,Mané,110979.jpg,0,2670643,Sadio,768.0,1750,110979,5.9,490.0,100,13,0.5,0,354,11,0,0,0,2601166,115,4.4,95,163.1,251,0,0,15701,5.5,2018-12-08T12:31:17Z,0,1,2,14
False,0.9,9,d,Knee injury - 50% chance of playing,220.6,50,0,0,0,2563,0,10.9,1,0,3,1.4,0,False,5,12,0,0,Wijnaldum,Wijnaldum,41733.jpg,0,130748,Georginio,220.0,1679,41733,1.6,235.0,50,3,0.3,0,255,11,0,0,0,124409,60,1.8,55,67.7,252,0,0,71,2.9,2019-01-15T13:01:18Z,0,2,1,14
True,49.9,11,a,,669.2,100,0,0,0,2280,15,13.1,16,0,3,11.4,0,False,11,12,0,5,Salah,Salah,118748.jpg,0,2163496,Mohamed,1302.0,1935,118748,11.9,850.8,100,15,0.8,0,512,13,0,0,5,2085190,177,10.4,135,282.5,253,0,-5,89326,7.7,2018-10-20T15:31:16Z,0,0,8,14
False,2.6,10,s,Suspended until 04 Feb,449.4,100,0,0,0,5905,2,11.6,3,1,3,0.0,0,False,7,12,0,1,Milner,Milner,15157.jpg,0,609506,James,202.0,1226,15157,2.3,355.4,0,9,0.1,0,288,6,0,0,1,645564,65,0.8,56,101.1,254,0,-1,146,3.4,2019-01-19T17:31:20Z,0,2,3,14
False,0.7,7,d,Knock - 75% chance of playing,138.9,100,0,0,0,3118,2,6.7,1,0,3,2.8,0,False,3,12,0,0,Tavares,Fabinho,116643.jpg,0,61735,Fabio Henrique,137.0,982,116643,4.3,249.8,75,0,0.5,0,155,5,0,0,-5,39131,37,2.8,55,52.7,255,0,5,383,2.6,2019-01-19T17:31:20Z,0,3,2,14
False,1.6,4,a,,113.8,100,0,0,0,391,5,4.7,0,0,3,2.2,0,False,8,12,0,0,Keita,Keita,175592.jpg,0,277847,Naby,258.0,808,175592,2.7,132.8,100,0,0.2,0,120,6,0,0,-3,74395,34,1.2,72,50.5,256,0,3,173,2.1,2018-12-26T14:01:16Z,0,0,1,14
False,22.3,9,a,,422.2,100,0,0,0,15635,8,12.0,9,0,4,8.4,0,False,9,12,0,2,Firmino,Firmino,92217.jpg,0,1983845,Roberto,805.0,1784,92217,8.9,524.2,100,17,0.8,0,455,15,0,0,-2,1347391,112,7.4,93,174.5,257,0,2,40680,4.9,2018-09-15T14:31:15Z,0,0,5,14
False,3.1,5,a,,286.3,,0,0,0,10486,1,11.1,6,0,3,4.0,0,False,23,12,0,1,Shaqiri,Shaqiri,68312.jpg,0,533670,Xherdan,279.0,905,68312,4.5,334.8,,4,0.4,0,259,7,0,0,-4,316680,79,3.0,71,90.0,462,0,4,1524,4.4,,0,1,4,14
True,25.2,13,a,,0.1,,0,0,48,19440,1,18.0,0,0,1,4.2,0,False,13,12,0,0,Ramses Becker,Alisson,116535.jpg,0,572685,Alisson,0.0,2070,116535,4.7,419.6,,5,0.5,0,474,13,0,0,5,1030379,108,3.2,60,41.8,468,0,-5,6653,4.7,,0,0,0,14
False,0.9,2,a,,75.4,,0,0,0,574,0,3.9,2,0,4,1.4,0,False,15,12,0,0,Sturridge,Sturridge,40755.jpg,0,125202,Daniel,148.0,263,40755,1.9,96.2,,2,0.1,1,88,1,0,0,-4,86185,22,0.4,56,31.9,472,0,4,165,2.0,,-1,1,0,14
False,0.1,1,a,,23.3,100,0,0,0,193,0,2.4,1,0,4,1.2,0,False,27,12,0,0,Origi,Origi,152760.jpg,0,6357,Divock,44.0,72,152760,1.7,50.0,100,1,0.0,0,42,0,0,0,0,7891,12,0.2,50,11.7,543,0,0,136,4.0,2018-12-02T15:31:15Z,0,0,1,14
False,0.0,1,a,,0.0,,0,0,0,8,1,0.2,0,0,3,1.2,0,False,64,12,0,0,Camacho,Camacho,217989.jpg,0,127,Rafael,0.0,1,217989,1.7,2.0,,0,0.0,0,3,0,0,0,0,176,1,0.2,50,0.2,557,0,0,9,1.0,,0,0,0,14
False,2.0,7,a,,286.5,100,0,0,0,3403,0,8.3,5,0,3,1.6,1,False,26,13,0,2,Mahrez,Mahrez,103025.jpg,0,566434,Riyad,488.0,937,103025,2.1,303.6,100,9,0.1,0,232,3,0,0,-7,381184,69,0.6,83,107.9,223,0,7,509,3.6,2018-07-29T08:31:08Z,0,0,2,43
False,20.8,17,a,,23.0,,0,0,40,8272,6,17.1,0,0,1,4.8,0,False,31,13,0,1,Santana de Moraes,Ederson,121160.jpg,0,892350,Ederson,0.0,2070,121160,5.3,368.4,,4,0.7,0,412,10,0,0,1,1016592,96,3.8,56,39.2,260,0,-1,11857,4.2,,0,2,1,43
False,0.1,0,i,Achilles injury - Unknown return date,0.0,0,0,0,0,26,0,0.0,0,0,1,0.0,0,False,1,13,0,0,Bravo,Bravo,33148.jpg,0,9923,Claudio,0.0,0,33148,0.0,0.0,0,0,0.0,0,0,0,0,0,-2,1114,0,0.0,48,0.0,261,0,2,8,0.0,2018-08-20T21:31:21Z,0,0,0,43
False,5.6,13,a,,89.1,100,0,0,0,6250,0,10.0,0,0,2,3.0,0,False,5,13,0,0,Stones,Stones,97299.jpg,0,598704,John,28.0,1253,97299,3.5,268.2,100,7,0.4,0,289,5,0,0,-3,363744,52,2.0,52,38.5,262,0,3,3243,3.5,2018-12-15T12:31:17Z,0,1,0,43
False,1.1,4,d,Knock - 75% chance of playing,26.6,75,0,0,0,816,0,4.0,0,0,2,1.0,0,False,4,13,0,1,Kompany,Kompany,17476.jpg,0,105912,Vincent,30.0,553,17476,1.4,148.6,75,2,0.1,0,128,2,0,0,-3,28419,21,0.4,52,20.6,263,0,3,65,2.3,2019-01-09T22:31:17Z,0,4,0,43
False,2.4,5,a,,27.0,100,0,0,0,557,6,5.9,0,0,2,2.4,0,False,30,13,0,0,Otamendi,Otamendi,57410.jpg,0,366646,Nicolás,56.0,688,57410,2.9,157.4,100,0,0.2,0,195,5,0,0,-4,41751,36,1.4,61,24.0,264,0,4,698,3.6,2018-11-24T15:01:16Z,0,0,0,43
False,10.4,11,a,,230.0,100,0,0,0,3841,8,12.8,1,0,2,4.2,0,False,2,13,0,1,Walker,Walker,58621.jpg,0,808427,Kyle,98.0,1538,58621,4.7,299.2,100,4,0.5,0,377,9,0,0,-1,632670,82,3.2,64,62.7,265,0,1,6552,4.3,2018-10-21T16:31:17Z,0,1,1,43
False,0.6,5,a,,97.3,100,0,0,0,777,15,5.3,1,0,2,6.0,0,False,3,13,0,1,da Silva,Danilo,100180.jpg,0,48071,Danilo Luiz,70.0,540,100180,6.5,126.6,100,3,1.0,0,121,2,0,0,-4,25788,27,5.0,51,29.4,266,0,4,11943,4.5,2018-12-22T14:01:17Z,0,1,0,43
False,6.2,5,i,Knee injury - Expected back 02 Feb,213.3,0,0,0,0,2318,0,9.3,0,0,2,0.0,0,False,22,13,0,2,Mendy,Mendy,102826.jpg,0,2358897,Benjamin,63.0,810,102826,0.0,231.2,0,6,0.0,0,250,4,0,0,1,1893184,57,0.0,61,50.6,267,0,-1,453,6.3,2018-11-12T17:31:16Z,0,1,6,43
False,11.1,16,a,,139.0,100,0,0,0,7242,6,14.7,1,0,2,4.2,0,False,14,13,0,0,Laporte,Laporte,146941.jpg,0,778446,Aymeric,170.0,1976,146941,4.7,421.4,100,1,0.5,0,434,10,0,0,4,1278943,87,3.2,59,73.3,268,0,-4,15051,3.8,2019-01-03T23:31:17Z,0,2,0,43
False,0.3,9,a,,97.8,100,0,0,0,468,1,5.5,0,1,2,0.8,0,False,18,13,0,0,Delph,Delph,41823.jpg,0,84691,Fabian,24.0,722,41823,1.3,153.8,100,2,0.0,0,186,3,0,0,-2,76757,29,-0.2,53,27.5,269,0,2,187,2.6,2018-12-26T18:31:15Z,0,1,1,43
True,11.0,14,a,,625.3,100,0,0,0,15382,10,12.7,10,0,3,6.8,0,False,7,13,0,4,Sterling,Sterling,103955.jpg,0,1413576,Raheem,951.0,1653,103955,7.3,663.0,100,16,0.5,0,492,9,0,0,3,1868019,143,5.8,113,224.1,270,0,-3,21541,7.2,2018-09-03T18:31:13Z,0,1,10,43
False,4.4,9,a,,689.8,100,0,0,0,10134,1,10.5,6,0,3,4.4,0,False,21,13,0,2,Silva,David Silva,20664.jpg,0,1115845,David,660.0,1340,20664,4.9,455.6,100,11,0.4,0,390,8,0,0,0,1053338,89,3.4,85,180.7,271,0,0,3860,4.7,2018-12-26T14:01:16Z,0,1,2,43
False,3.9,12,a,,319.9,100,0,0,0,5904,0,12.1,1,0,3,2.2,0,False,25,13,0,1,Luiz Rosa,Fernandinho,27789.jpg,0,460715,Fernando,180.0,1824,27789,2.7,439.6,100,4,0.2,0,367,9,0,0,-2,313499,64,1.2,53,94.2,272,0,2,2274,3.0,2018-12-30T13:31:16Z,0,4,3,43
False,4.0,1,a,,165.4,100,0,0,0,3773,3,2.1,1,0,3,2.8,0,False,17,13,0,0,De Bruyne,De Bruyne,61366.jpg,0,1424097,Kevin,65.0,311,61366,3.3,93.0,100,2,0.2,0,93,1,0,0,-3,294588,20,1.8,97,32.3,273,0,3,4071,2.5,2019-01-03T20:01:19Z,0,1,1,43
False,2.0,11,a,,360.1,100,0,0,0,2889,3,12.0,4,0,3,2.4,0,False,8,13,0,1,Gündogan,Gündogan,59859.jpg,0,441400,Ilkay,332.0,954,59859,2.9,287.8,100,8,0.3,0,266,4,0,0,-1,432646,65,1.4,54,98.0,274,0,1,1931,3.8,2019-01-03T20:01:19Z,0,0,2,43
True,16.8,11,a,,513.9,,0,0,0,8448,12,13.2,8,0,3,7.6,0,False,19,13,0,3,Sané,Sané,182156.jpg,0,1504069,Leroy,777.0,1309,182156,8.1,568.2,,13,0.7,-1,422,7,0,0,2,1752422,127,6.6,97,186.1,275,0,-2,94641,6.0,,1,1,11,43
False,9.0,16,a,,603.8,100,0,0,0,33607,1,13.0,5,0,3,5.8,0,False,20,13,0,2,Veiga de Carvalho e Silva,Bernardo Silva,165809.jpg,0,1320223,Bernardo Mota,572.0,1776,165809,6.3,509.2,100,11,0.6,0,410,7,0,0,1,1426198,99,4.8,76,168.6,276,0,-1,13178,4.5,2018-12-01T15:01:16Z,0,3,6,43
False,0.1,0,a,,63.6,100,0,0,0,142,0,1.7,0,0,3,1.0,0,False,47,13,0,0,Foden,Foden,209244.jpg,0,16881,Phil,69.0,92,209244,1.5,18.6,100,0,0.0,0,34,0,0,0,-4,6064,8,0.0,46,15.1,277,0,4,87,1.0,2018-07-29T09:31:09Z,0,0,0,43
False,0.0,0,u,Joined Real Madrid in a permanent move,0.0,0,0,0,0,47,0,0.0,0,0,3,0.0,0,False,55,13,0,0,Diaz,Diaz,216183.jpg,0,3490,Brahim,0.0,0,216183,0.0,0.0,0,0,0.0,0,0,0,0,0,-3,1438,0,0.0,47,0.0,278,0,3,4,0.0,2019-01-07T10:31:16Z,0,0,0,43
False,0.0,2,a,,81.5,100,0,0,0,77,0,1.9,0,0,3,2.0,0,False,35,13,0,0,Zinchenko,Zinchenko,206325.jpg,0,3317,Oleksandr,30.0,233,206325,2.5,69.4,100,0,0.2,0,59,1,0,0,-3,2331,9,1.0,47,18.1,279,0,3,42,3.0,2018-12-01T19:31:15Z,0,0,1,43
False,25.0,10,a,,323.6,100,0,0,0,24135,5,9.2,10,0,4,5.2,0,False,10,13,0,2,Agüero,Agüero,37572.jpg,0,3296644,Sergio,940.0,1351,37572,5.7,501.0,100,9,0.4,0,388,8,0,0,3,2817302,104,4.2,113,176.3,280,0,-3,22435,5.5,2019-01-09T22:31:17Z,0,4,8,43
False,3.0,9,a,,220.5,100,0,0,0,19680,0,5.5,5,0,4,3.8,0,False,33,13,0,2,de Jesus,Jesus,205651.jpg,0,238065,Gabriel Fernando,655.0,777,205651,4.3,273.8,100,7,0.3,0,191,1,0,0,-3,249862,56,2.8,102,115.0,281,0,3,3455,3.3,2018-12-30T13:31:16Z,0,0,2,43
False,0.0,0,a,,0.0,,0,0,0,30,0,0.0,0,0,1,1.0,0,False,49,13,0,0,Muric,Muric,232917.jpg,0,1085,Arijanet,0.0,0,232917,1.5,0.0,,0,0.0,0,0,0,0,0,0,1189,0,0.0,45,0.0,529,0,0,31,0.0,,0,0,0,43
False,15.6,33,a,,0.0,,0,0,83,3978,2,13.3,0,0,1,6.0,0,False,1,14,0,1,De Gea,De Gea,51940.jpg,0,1000785,David,0.0,2070,51940,5.5,581.0,,4,0.9,0,409,4,0,0,-3,230539,76,5.0,57,58.1,282,0,3,15451,3.3,,0,0,0,1
False,0.1,0,a,,0.0,100,0,0,0,33,0,0.0,0,0,1,1.0,0,False,22,14,0,0,Romero,Romero,42899.jpg,0,2994,Sergio,0.0,0,42899,0.5,0.0,100,0,0.0,0,0,0,0,0,0,982,0,0.0,50,0.0,283,0,0,9,0.0,2018-09-25T23:31:13Z,0,0,0,1
False,1.2,19,i,Foot injury - Expected back 29 Jan,16.2,0,0,0,0,561,0,6.3,1,0,2,0.0,0,False,12,14,0,1,Smalling,Smalling,55909.jpg,0,201239,Chris,116.0,1137,55909,0.0,258.0,0,3,0.0,0,188,2,0,0,-4,79824,35,0.0,56,39.1,284,0,4,12,2.7,2018-12-16T15:01:16Z,0,1,0,1
False,0.6,8,a,,5.9,100,0,0,0,360,2,4.5,0,0,2,4.6,0,False,4,14,0,0,Jones,Jones,76359.jpg,0,154950,Phil,28.0,695,76359,4.1,131.2,100,1,0.7,0,136,2,0,0,-4,12427,23,3.6,51,16.6,285,0,4,1007,2.6,2018-12-08T14:01:16Z,0,0,0,1
False,7.8,25,d,Illness - 75% chance of playing,240.8,100,0,0,0,19352,0,9.8,1,0,2,3.3,0,False,23,14,0,1,Shaw,Shaw,106760.jpg,0,879867,Luke,184.0,1511,106760,3.9,335.8,75,5,0.7,0,264,3,0,0,0,978739,49,3.4,50,76.2,286,0,0,3307,2.9,2019-01-19T17:31:20Z,0,7,2,1
False,0.1,3,i,Knock - Expected back 29 Jan,1.5,0,0,0,0,31,0,-0.2,0,0,2,0.0,0,False,16,14,0,0,Rojo,Rojo,58893.jpg,1,6219,Marcos,24.0,103,58893,0.0,14.2,0,0,0.0,0,1,0,0,0,-1,2622,-1,0.0,49,4.0,287,0,1,12,-0.5,2018-12-13T10:01:17Z,0,1,0,1
False,0.7,5,a,,99.1,100,0,0,0,556,0,2.5,0,0,2,2.2,0,False,25,14,0,0,Valencia,Valencia,20695.jpg,0,55459,Antonio,3.0,450,20695,1.7,59.8,100,1,0.2,0,90,2,0,0,-1,25073,16,1.2,64,16.2,288,0,1,228,3.2,2018-10-24T09:01:16Z,0,2,0,1
False,0.2,6,a,,34.3,100,0,0,0,111,1,2.8,0,0,2,1.2,0,False,36,14,0,0,Darmian,Darmian,40002.jpg,0,28850,Matteo,7.0,361,40002,0.7,77.4,100,2,0.0,0,69,1,0,0,-4,10323,13,0.2,46,11.9,289,0,4,81,2.6,2018-12-16T15:01:16Z,0,0,0,1
False,0.0,0,u,Transferred to Ajax,0.0,0,0,0,0,0,0,0.0,0,0,2,0.0,0,False,17,14,0,0,Blind,Blind,58877.jpg,0,635,Daley,0.0,0,58877,0.0,0.0,0,0,0.0,0,0,0,0,0,0,108,0,0.0,50,0.0,290,0,0,1,0.0,2018-07-18T10:05:48Z,0,0,0,1
False,1.3,12,a,,2.2,100,0,0,0,387,0,1.2,0,1,2,0.8,0,False,3,14,0,0,Bailly,Bailly,197365.jpg,0,186468,Eric,6.0,458,197365,0.3,90.8,100,0,0.0,0,67,0,0,0,-5,56246,6,-0.2,50,10.0,291,0,5,201,0.8,2018-12-30T20:31:16Z,0,0,0,1
False,2.6,23,a,,53.5,100,0,0,0,2193,2,9.8,0,0,2,4.8,0,False,2,14,0,0,Lindelöf,Lindelöf,184667.jpg,1,122387,Victor,35.0,1618,184667,4.3,318.6,100,3,0.8,0,304,4,0,0,-2,190720,47,3.8,48,40.8,292,0,2,17131,2.5,2018-12-16T15:01:16Z,0,1,0,1
False,1.7,26,a,,352.8,100,0,0,0,1711,2,7.7,1,0,2,3.0,0,False,18,14,0,1,Young,Young,18892.jpg,0,150372,Ashley,76.0,1477,18892,2.5,301.0,100,1,0.4,0,253,2,0,0,-3,118969,44,2.0,57,73.0,293,0,3,2824,2.6,2018-12-02T17:01:15Z,0,6,3,1
False,0.1,5,a,,108.4,100,0,0,0,227,5,1.9,0,0,2,2.4,0,False,20,14,0,0,Dalot Teixeira,Dalot,216051.jpg,0,12811,José Diogo,23.0,392,216051,1.9,75.0,100,0,0.3,0,64,0,0,0,-2,14312,10,1.4,53,20.6,294,0,2,1226,1.4,2018-12-16T15:01:16Z,0,2,1,1
False,1.2,7,a,,216.9,75,0,0,0,470,0,3.3,1,0,3,1.8,0,False,7,14,0,0,Sánchez,Sánchez,37265.jpg,0,488961,Alexis,231.0,501,37265,1.0,165.0,100,1,0.1,0,119,1,0,0,-5,49731,33,0.8,100,61.3,295,0,5,130,3.0,2019-01-05T19:31:15Z,0,2,4,1
False,0.8,27,a,,199.8,100,0,0,0,1550,2,9.0,1,1,3,4.8,0,False,31,14,0,0,Matic,Matic,62398.jpg,0,64645,Nemanja,152.0,1766,62398,4.3,384.0,100,2,0.8,0,289,4,0,0,0,54971,45,3.8,50,73.7,296,0,0,1077,2.3,2018-10-20T11:31:16Z,0,3,0,1
False,1.0,10,a,,231.7,,0,0,0,1324,1,7.3,2,0,3,2.4,0,False,8,14,0,2,Mata,Mata,43670.jpg,0,167925,Juan,164.0,793,43670,1.9,161.8,,5,0.2,0,176,3,0,0,-3,88855,45,1.4,62,55.9,297,0,3,293,3.0,,0,1,2,1
False,0.5,14,i,Calf injury - Expected back 09 Feb,65.6,0,0,0,0,651,0,5.4,0,0,3,0.0,0,False,27,14,0,0,Fellaini,Fellaini,41184.jpg,0,85727,Marouane,145.0,746,41184,0.0,172.2,0,0,0.0,0,119,1,0,0,-2,66096,26,0.0,48,38.1,298,0,2,16,1.9,2019-01-18T09:31:18Z,0,1,2,1
False,1.3,16,a,,168.3,100,0,0,0,5095,2,10.0,2,0,3,4.0,0,False,21,14,0,0,Herrera,Herrera,59846.jpg,0,72206,Ander,191.0,1014,59846,3.5,328.6,100,6,0.6,0,237,2,0,0,0,131726,50,3.0,50,68.9,299,0,0,2325,3.1,2018-10-20T11:31:16Z,0,3,3,1
False,5.2,17,a,,227.6,100,0,0,0,17974,2,9.3,4,0,3,3.6,0,False,14,14,0,1,Lingard,Lingard,109322.jpg,0,585839,Jesse,284.0,1145,109322,3.1,265.6,100,5,0.4,0,213,2,0,0,-2,578644,63,2.6,68,77.8,300,0,2,6720,3.3,2018-10-28T15:01:14Z,0,1,2,1
