Player,Round,Opponent,Opponent_FDR,isHome,Points,minutes,Opponent_PrevWeek,Opponent_FDR_PrevWeek,isHome_PrevWeek,Points_PrevWeek,Opponent_2PrevWeek,Opponent_FDR_2PrevWeek,isHome_2PrevWeek,Points_2PrevWeek,isCaptain,ICT_index,Threat,Influence,Transfers_Balance,Value,BPS,DefenseOdds,OffenceOdds
Salah,31,3,9,2,0,2,90,4,3,1,5,4,3,0,3,0,7.6,66.0,4.8,-37072,134,-11,9.69,-0.97
Kanté,31,3,8,3,0,2,90,20,3,1,2,20,3,0,2,0,3.7,10.0,10.0,-1103,50,11,37.59,14.24
Keita,31,3,9,2,0,0,0,4,3,1,1,4,3,0,0,0,0.0,0.0,0.0,-489,71,0,9.69,-0.97
Mendy,31,2,4,3,0,1,13,9,1,1,1,9,2,0,1,0,0.1,0.0,0.2,-603,45,3,52.91,21.13
Clyne,31,2,15,2,1,1,90,10,2,0,1,10,1,1,2,0,1.1,2.0,3.4,3593,44,8,45.51,17.53
Aké,31,2,15,2,1,4,90,10,2,0,6,10,1,1,2,0,2.7,2.0,24.8,58137,51,25,45.51,17.53
Dummett,31,2,2,3,0,1,90,8,2,1,1,8,3,0,1,0,2.0,1.0,18.4,579,44,17,71.23,32.02
Rodríguez Ledesma,31,3,8,3,0,2,90,20,3,1,2,20,3,0,1,0,4.8,9.0,8.6,18267,63,17,37.59,14.24
Crouch,31,4,11,3,1,1,20,12,5,0,1,12,4,1,1,0,2.4,24.0,0.0,-1707,45,2,64.31,27.72
Billing,31,3,19,3,0,0,35,2,2,1,1,2,3,0,2,0,3.3,22.0,0.8,-1162,45,3,84.02,47.2
Bardsley,31,2,11,3,1,0,90,12,5,0,0,12,4,1,-1,0,1.8,0.0,9.4,1250,42,8,64.31,27.72
Ghezzal,31,3,4,3,0,0,0,9,1,1,1,9,2,0,0,0,0.0,0.0,0.0,2,50,0,52.91,21.13
Barbosa Pereira,31,2,4,3,0,2,90,9,1,1,2,9,2,0,0,0,3.3,20.0,10.8,33654,54,10,52.91,21.13
de Andrade,31,3,6,4,1,8,90,15,3,0,8,15,2,1,1,1,10.0,57.0,38.2,22633,65,26,37.58,77.29
Nunes do Nascimento,31,3,2,3,0,0,0,8,2,1,1,8,3,0,0,0,0.0,0.0,0.0,-187,47,0,71.23,32.02
Firmino,31,4,9,2,0,5,71,4,3,1,13,4,3,0,1,0,6.2,30.0,18.8,103637,92,21,9.69,-0.97
Snodgrass,31,3,10,1,1,0,0,5,2,0,2,5,1,1,6,0,0.0,0.0,0.0,20506,50,0,27.58,12.21
Loftus-Cheek,31,3,8,3,0,1,25,20,3,1,1,20,3,0,1,0,2.5,4.0,9.0,210,52,2,37.59,14.24
Babel,31,3,12,4,1,9,90,11,3,0,1,11,3,1,5,1,12.4,45.0,42.2,-758,55,31,101.17,52.97
Fraser,31,1,15,2,1,2,90,10,2,0,13,10,1,1,2,0,6.5,10.0,11.4,188425,62,16,45.51,17.53
Fredericks,31,2,10,1,1,0,0,5,2,0,1,5,1,1,8,0,0.0,0.0,0.0,1436,45,0,27.58,12.21
Sessegnon,31,2,12,4,1,1,25,11,3,0,1,11,3,1,2,0,0.4,2.0,1.4,3,60,2,101.17,52.97
Mané,31,3,9,2,0,13,90,4,3,1,14,4,3,0,3,1,10.3,42.0,42.0,241454,99,42,9.69,-0.97
Rondón,31,4,2,3,0,8,90,8,2,1,11,8,3,0,2,1,6.9,27.0,37.0,65817,59,30,71.23,32.02
Nasri,31,3,10,1,1,4,31,5,2,0,1,5,1,1,0,0,4.9,8.0,22.2,-602,52,24,27.58,12.21
Rico,31,1,12,4,1,2,90,11,3,0,2,11,3,1,2,0,2.6,0.0,26.2,113,44,14,101.17,52.97
Okazaki,31,4,4,3,0,0,0,9,1,1,1,9,2,0,0,0,0.0,0.0,0.0,167,52,0,52.91,21.13
Mounie,31,4,19,3,0,1,20,2,2,1,2,2,3,0,1,0,0.2,4.0,0.0,81,58,1,84.02,47.2
Ki,31,3,2,3,0,0,0,8,2,1,2,8,3,0,0,0,0.0,0.0,0.0,63,47,0,71.23,32.02
Walcott,31,3,6,4,1,1,12,15,3,0,1,15,2,1,0,0,2.0,17.0,3.2,-553,60,2,37.58,77.29
Ream,31,2,12,4,1,1,90,11,3,0,1,11,3,1,1,0,1.7,0.0,16.4,-58,42,9,101.17,52.97
Cairney,31,3,12,4,1,2,81,11,3,0,2,11,3,1,2,0,2.0,3.0,3.6,-93,46,9,101.17,52.97
Heaton,31,1,11,3,1,1,90,12,5,0,0,12,4,1,1,0,1.8,4.0,14.0,2452,48,11,64.31,27.72
Alexander-Arnold,31,2,9,2,0,2,90,4,3,1,2,4,3,0,9,0,6.2,0.0,17.2,57233,56,14,9.69,-0.97
van Dijk,31,2,9,2,0,2,90,4,3,1,1,4,3,0,8,0,1.3,2.0,10.6,31704,66,16,9.69,-0.97
Ndidi,31,3,4,3,0,2,90,9,1,1,2,9,2,0,2,0,4.7,18.0,15.2,1482,49,9,52.91,21.13
Borges Da Silva,31,3,8,3,0,0,0,20,3,1,4,20,3,0,2,0,0.0,0.0,0.0,9538,71,0,37.59,14.24
Mina,31,2,6,4,1,6,90,15,3,0,0,15,2,1,0,0,3.7,18.0,19.4,-41,54,29,37.58,77.29
Tielemans,31,3,4,3,0,5,90,9,1,1,9,9,2,0,5,0,2.4,0.0,10.0,38450,60,16,52.91,21.13
Cresswell,32,2,8,2,1,1,90,10,1,1,4,10,2,0,1,0,2.7,0.0,21.2,-2290,50,18,19.29,57.16
Mooy,32,3,7,2,0,2,90,19,3,0,6,19,3,1,1,0,4.1,7.0,16.6,-128,50,9,88.93,58.53
Ramsey,32,3,15,2,1,11,66,14,4,1,3,14,4,0,8,1,7.5,25.0,41.6,-818,71,34,2.22,20.32
Rowe,32,3,7,2,0,0,0,19,3,0,1,19,3,1,1,0,0.0,0.0,0.0,4,45,0,88.93,58.53
Wan-Bissaka,32,2,17,5,0,1,90,10,1,1,6,10,1,1,1,0,2.2,0.0,21.2,-20956,45,11,6.11,28.63
Doucouré,32,3,9,1,1,7,90,14,4,0,10,14,4,0,2,0,13.5,54.0,56.8,198,59,29,-1.09,-6.63
Traoré,32,3,14,4,1,0,0,4,3,0,2,4,3,0,1,0,0.0,0.0,0.0,-27,51,0,42.06,92.37
Lallana,32,3,17,4,1,0,0,9,2,0,3,9,1,1,2,0,0.0,0.0,0.0,-204,69,0,6.11,28.63
Masina,32,2,9,1,1,0,0,14,4,0,0,14,4,0,1,0,0.0,0.0,0.0,20,43,0,-1.09,-6.63
Maitland-Niles,32,3,15,2,1,3,90,14,4,1,3,14,4,0,0,0,1.0,0.0,7.0,845,44,12,2.22,20.32
Lacazette,32,4,15,2,1,7,90,14,4,1,8,14,4,0,4,0,13.6,57.0,39.6,-12197,93,28,2.22,20.32
Iwobi,32,3,15,2,1,3,60,14,4,1,1,14,4,0,2,0,1.8,4.0,3.6,-4056,54,8,2.22,20.32
Pritchard,32,3,7,2,0,2,90,19,3,0,1,19,3,1,2,0,8.4,47.0,7.4,-144,48,14,88.93,58.53
Jahanbakhsh,32,3,6,4,0,2,74,16,2,1,2,16,2,0,2,0,1.5,0.0,9.4,4,67,3,52.82,94.56
Ramses Becker,32,1,17,4,1,2,90,9,2,0,2,9,1,1,0,0,1.2,0.0,11.6,-71765,59,12,6.11,28.63
Herrera,32,3,20,3,0,0,0,18,3,1,3,18,3,0,0,0,0.0,0.0,0.0,2321,50,0,62.29,33.73
Pereira,32,3,20,3,0,1,6,18,3,1,0,18,3,0,0,0,1.3,0.0,2.2,2998,45,3,62.29,33.73
Robertson,32,2,17,4,1,8,90,9,2,0,2,9,1,1,1,1,5.7,4.0,35.2,-115501,69,30,6.11,28.63
Gray,32,4,9,1,1,7,45,14,4,0,1,14,4,0,2,0,12.3,47.0,42.8,1376,59,31,-1.09,-6.63
Townsend,32,3,17,5,0,1,11,10,1,1,3,10,1,1,5,0,0.3,2.0,0.0,14069,58,2,6.11,28.63
Tavares Gomes,32,3,19,3,0,3,90,6,4,1,2,6,4,0,5,0,4.9,20.0,14.6,-821,54,16,22.42,62.99
Zambo Anguissa,32,3,18,3,0,2,90,13,4,1,2,13,4,1,1,0,6.7,8.0,28.0,19,44,20,3.27,22.45
Schürrle,32,3,18,3,0,1,9,13,4,1,1,13,4,1,0,0,0.8,4.0,3.2,-2437,55,2,3.27,22.45
Ogbonna,32,2,8,2,1,1,90,10,1,1,7,10,2,0,1,0,3.8,2.0,35.2,4949,42,15,19.29,57.16
Gunn,32,1,3,2,0,6,90,17,4,1,3,17,5,0,8,0,0.7,0.0,6.8,3874,43,23,60.28,33.66
Knockaert,32,3,6,4,0,1,59,16,2,1,2,16,2,0,7,0,1.6,5.0,2.4,7191,52,-2,52.82,94.56
Martial,32,3,20,3,0,1,17,18,3,1,9,18,3,0,1,0,2.9,4.0,4.0,-2677,72,4,62.29,33.73
Rüdiger,32,2,3,1,1,0,0,5,2,0,1,5,2,0,0,0,0.0,0.0,0.0,12552,59,0,60.28,33.66
Gunnarsson,32,3,13,5,0,2,80,6,4,1,1,6,4,1,3,0,1.0,0.0,9.0,-1228,44,10,56.7,109.36
Boruc,32,1,11,3,0,0,0,15,2,1,2,15,3,0,6,0,0.0,0.0,0.0,10292,41,0,30.47,79.45
Barnes,32,3,20,3,1,2,90,11,3,1,2,11,3,0,2,0,3.1,18.0,10.4,-35679,57,7,62.29,33.73
Westwood,32,3,20,3,1,3,90,11,3,1,2,11,3,0,7,0,1.2,0.0,5.8,-3539,46,7,62.29,33.73
Young,32,2,20,3,0,-3,56,18,3,1,2,18,3,0,1,0,1.5,8.0,5.4,17232,57,-9,62.29,33.73
Laporte,32,2,5,1,1,11,90,9,2,0,7,9,1,1,0,1,7.2,22.0,36.4,150307,59,33,15.73,4.76
Pérez,32,4,1,4,0,2,76,2,3,0,1,2,2,1,16,0,0.7,4.0,0.8,-10230,61,6,43.13,94.19
Alli,32,3,7,2,1,2,81,12,5,0,2,12,5,0,5,0,8.9,45.0,12.4,7503,88,15,88.93,58.53
Chilwell,32,2,2,2,1,9,90,4,3,0,2,4,3,1,2,1,5.5,4.0,26.8,-6177,50,29,9.49,39.62
Davies,32,2,7,2,1,6,90,12,5,0,1,12,5,0,1,0,3.1,5.0,20.8,-15,56,27,88.93,58.53
Foster,32,1,9,1,1,4,90,14,4,0,2,14,4,0,2,0,4.7,0.0,46.6,9166,46,21,-1.09,-6.63
Mee,32,2,20,3,1,7,90,11,3,1,1,11,3,0,0,0,2.3,4.0,19.0,-2260,46,26,62.29,33.73
Veiga de Carvalho e Silva,32,3,5,1,1,0,0,9,2,0,14,9,1,1,2,0,0.0,0.0,0.0,55737,75,0,15.73,4.76
Fernandes da Silva Junior,32,2,6,4,0,1,15,16,2,1,2,16,2,0,1,0,1.7,7.0,8.4,660,42,8,52.82,94.56
Anício Caldeira Duarte,32,3,19,3,0,9,90,6,4,1,3,6,4,0,2,1,12.9,59.0,46.8,-346,59,32,22.42,62.99
Leno,32,1,15,2,1,6,90,14,4,1,9,14,4,0,2,0,1.0,0.0,10.2,7170,48,23,2.22,20.32
Ecuele Manga,32,2,13,5,0,1,90,6,4,1,1,6,4,1,6,0,1.9,0.0,19.0,1000,44,7,56.7,109.36
Wilson,32,4,11,3,0,2,90,15,2,1,2,15,3,0,11,0,4.6,35.0,10.6,-91587,65,1,30.47,79.45
Chambers,32,2,18,3,0,-1,90,13,4,1,1,13,4,1,1,0,3.6,18.0,16.8,854,42,11,3.27,22.45
Austin,32,4,3,2,0,0,0,17,4,1,1,17,5,0,5,0,0.0,0.0,0.0,329,55,0,60.28,33.66
Daniels,32,2,11,3,0,1,55,15,2,1,0,15,3,0,7,0,2.3,0.0,9.4,2870,41,11,30.47,79.45
Taylor,32,2,20,3,1,7,90,11,3,1,4,11,3,0,0,0,3.0,0.0,28.2,-341,44,26,62.29,33.73
Kouyaté,32,3,17,5,0,2,78,10,1,1,1,10,1,1,0,0,1.3,0.0,12.2,347,47,13,6.11,28.63
Atsu,32,3,1,4,0,0,0,2,3,0,1,2,2,1,0,0,0.0,0.0,0.0,-197,51,0,43.13,94.19
Benteke,32,4,17,5,0,1,9,10,1,1,1,10,1,1,1,0,1.0,9.0,0.6,206,63,-1,6.11,28.63
Eriksen,32,3,7,2,1,14,90,12,5,0,6,12,5,0,2,1,19.3,56.0,67.4,-2110,92,47,88.93,58.53
Fuchs,32,2,2,2,1,0,0,4,3,0,1,4,3,1,0,0,0.0,0.0,0.0,91,41,0,9.49,39.62
Kabasele,32,2,9,1,1,0,0,14,4,0,1,14,4,0,1,0,0.0,0.0,0.0,30,44,0,-1.09,-6.63
Löwe,32,2,7,2,0,2,79,19,3,0,3,19,3,1,1,0,7.0,37.0,14.6,-25,44,8,88.93,58.53
Mepham,32,2,11,3,0,1,90,15,2,1,1,15,3,0,6,0,1.6,2.0,13.6,-318,45,13,30.47,79.45
Smalling,32,2,20,3,0,-1,90,18,3,1,2,18,3,0,1,0,2.5,18.0,7.0,5719,56,5,62.29,33.73
Wood,32,4,20,3,1,5,90,11,3,1,2,11,3,0,2,0,2.9,29.0,0.0,-13419,62,9,62.29,33.73
Coady,32,2,14,4,1,2,90,4,3,0,-1,4,3,0,2,0,2.6,0.0,25.2,8206,45,12,42.06,92.37
Christie,32,2,18,3,0,-1,90,13,4,1,0,13,4,1,1,0,4.3,2.0,30.0,-121,42,11,3.27,22.45
Azpilicueta,32,2,3,1,1,6,72,5,2,0,10,5,2,0,1,0,4.1,15.0,7.8,38135,63,25,60.28,33.66
Stephens,32,2,6,4,0,2,90,16,2,1,1,16,2,0,7,0,2.1,0.0,20.0,13046,43,23,52.82,94.56
Sturridge,32,4,17,4,1,0,0,9,2,0,1,9,1,1,4,0,0.0,0.0,0.0,-308,56,0,6.11,28.63
Rose,32,2,7,2,1,6,68,12,5,0,1,12,5,0,1,0,5.0,2.0,11.4,1025,58,19,88.93,58.53
Janmaat,32,2,9,1,1,0,45,14,4,0,1,14,4,0,1,0,2.7,4.0,7.8,811,49,4,-1.09,-6.63
Hoilett,32,3,13,5,0,2,90,6,4,1,2,6,4,1,11,0,3.4,6.0,12.4,448,50,13,56.7,109.36
Brooks,32,3,11,3,0,1,90,15,2,1,2,15,3,0,3,0,2.0,8.0,7.6,-17207,51,5,30.47,79.45
De Gea,32,1,20,3,0,1,90,18,3,1,4,18,3,0,1,0,1.1,0.0,11.4,14960,57,11,62.29,33.73
Luiz Moreira Marinho,32,2,3,1,1,6,90,5,2,0,2,5,2,0,1,0,3.4,12.0,17.2,86875,60,23,60.28,33.66
Silva,32,3,5,1,1,0,0,9,2,0,3,9,1,1,6,0,0.0,0.0,0.0,44188,85,0,15.73,4.76
Sánchez,32,3,7,2,1,0,0,12,5,0,2,12,5,0,1,0,0.0,0.0,0.0,-97,58,0,88.93,58.53
Pröpper,32,3,6,4,0,2,90,16,2,1,2,16,2,0,2,0,3.9,2.0,24.2,901,48,16,52.82,94.56
Yedlin,32,2,1,4,0,1,90,2,3,0,4,2,2,1,1,0,0.7,0.0,5.8,-2616,45,6,43.13,94.19
Rice,32,2,8,2,1,0,90,10,1,1,1,10,2,0,1,0,1.3,0.0,11.0,-45846,47,13,19.29,57.16
Gray,32,4,2,2,1,3,88,4,3,0,1,4,3,1,2,0,5.4,28.0,4.8,-5991,54,11,9.49,39.62
Suárez,32,3,15,2,1,0,0,14,4,1,1,14,4,0,0,0,0.0,0.0,0.0,-649,58,0,2.22,20.32
Jota,32,3,14,4,1,8,72,4,3,0,2,4,3,0,6,1,5.9,17.0,39.4,103477,61,22,42.06,92.37
Origi,32,4,17,4,1,1,13,9,2,0,1,9,1,1,0,0,0.9,8.0,1.0,-351,50,3,6.11,28.63
Calvert-Lewin,32,4,19,3,0,2,87,6,4,1,5,6,4,0,6,0,10.2,78.0,3.2,7243,53,3,22.42,62.99
Solanke,32,4,11,3,0,1,26,15,2,1,4,15,3,0,1,0,1.5,0.0,4.2,3402,47,0,30.47,79.45
McNeil,32,3,20,3,1,9,86,11,3,1,8,11,3,0,2,1,9.3,34.0,43.4,2816,44,27,62.29,33.73
Hazard,32,3,3,1,1,14,83,5,2,0,1,5,2,0,2,1,15.3,33.0,63.0,129724,110,46,60.28,33.66
Santana de Moraes,32,1,5,1,1,6,90,9,2,0,6,9,1,1,2,0,1.0,0.0,9.6,92763,56,24,15.73,4.76
Nketiah,32,4,15,2,1,0,0,14,4,1,1,14,4,0,0,0,0.0,0.0,0.0,27,50,0,2.22,20.32
Durm,32,2,7,2,0,1,90,19,3,0,0,19,3,1,1,0,1.4,0.0,11.2,-60,44,8,88.93,58.53
Capoue,32,3,9,1,1,2,77,14,4,0,2,14,4,0,2,0,1.6,0.0,12.2,1484,48,19,-1.09,-6.63
Tavares,32,3,17,4,1,1,13,9,2,0,1,9,1,1,1,0,0.3,0.0,3.0,-847,55,4,6.11,28.63
Fernández,32,2,1,4,0,0,0,2,3,0,1,2,2,1,0,0,0.0,0.0,0.0,-233,44,0,43.13,94.19
Pereira Gomes,32,3,8,2,1,0,0,10,1,1,5,10,2,0,1,0,0.0,0.0,0.0,-220168,71,0,19.29,57.16
Llorente,32,4,7,2,1,0,0,12,5,0,1,12,5,0,1,0,0.0,0.0,0.0,-4418,52,0,88.93,58.53
Luiz Rosa,32,3,5,1,1,3,90,9,2,0,1,9,1,1,0,0,6.1,17.0,13.6,-1411,53,15,15.73,4.76
Lejeune,32,2,1,4,0,1,90,2,3,0,1,2,2,1,1,0,1.6,2.0,10.2,-1093,44,14,43.13,94.19
Ayité,32,3,18,3,0,0,0,13,4,1,2,13,4,1,2,0,0.0,0.0,0.0,315,43,0,3.27,22.45
Femenía Far,32,2,9,1,1,8,90,14,4,0,1,14,4,0,1,1,9.7,33.0,45.4,403,42,28,-1.09,-6.63
de Jesus,32,4,5,1,1,5,90,9,2,0,1,9,1,1,1,0,11.9,40.0,23.6,1529,99,16,15.73,4.76
Wijnaldum,32,3,17,4,1,2,90,9,2,0,2,9,1,1,2,0,3.9,4.0,11.2,-2280,55,11,6.11,28.63
Deulofeu,32,3,9,1,1,1,45,14,4,0,2,14,4,0,6,0,2.7,22.0,2.0,91289,57,1,-1.09,-6.63
Murray,32,4,6,4,0,1,20,16,2,1,2,16,2,0,5,0,0.1,0.0,0.2,11906,63,1,52.82,94.56
Higuaín,32,4,3,1,1,0,0,5,2,0,2,5,2,0,2,0,0.0,0.0,0.0,11157,96,0,60.28,33.66
Xhaka,32,3,15,2,1,0,0,14,4,1,11,14,4,0,1,0,0.0,0.0,0.0,220,52,0,2.22,20.32
Sigurdsson,32,3,19,3,0,6,84,6,4,1,6,6,4,0,2,0,15.7,56.0,37.0,-38220,73,24,22.42,62.99
Arter,32,3,13,5,0,0,0,6,4,1,5,6,4,1,2,0,0.0,0.0,0.0,-59,49,0,56.7,109.36
Kane,32,4,7,2,1,2,90,12,5,0,2,12,5,0,8,0,9.9,84.0,2.0,49684,125,-2,88.93,58.53
Maguire,32,2,2,2,1,0,0,4,3,0,-2,4,3,1,2,0,0.0,0.0,0.0,-42803,54,0,9.49,39.62
Barnes,32,3,2,2,1,3,71,4,3,0,2,4,3,1,5,0,1.4,7.0,2.8,-4507,55,6,9.49,39.62
Son,32,3,7,2,1,10,90,12,5,0,1,12,5,0,1,1,12.2,48.0,44.4,-84122,86,32,88.93,58.53
Lloris,32,1,7,2,1,6,90,12,5,0,1,12,5,0,1,0,1.5,0.0,15.0,-2487,54,26,88.93,58.53
Costa,32,3,14,4,1,0,0,4,3,0,1,4,3,0,0,0,0.0,0.0,0.0,8,47,0,42.06,92.37
Gueye,32,3,19,3,0,3,90,6,4,1,3,6,4,0,2,0,3.1,2.0,27.4,233,47,18,22.42,62.99
Gündogan,32,3,5,1,1,0,0,9,2,0,3,9,1,1,2,0,0.0,0.0,0.0,5384,54,0,15.73,4.76
Hayden,32,3,1,4,0,2,66,2,3,0,1,2,2,1,2,0,0.5,0.0,4.2,-17187,44,8,43.13,94.19
Success Ajayi,32,4,9,1,1,0,0,14,4,0,4,14,4,0,2,0,0.0,0.0,0.0,1551,46,0,-1.09,-6.63
Diop,32,2,8,2,1,1,90,10,1,1,1,10,2,0,1,0,2.7,0.0,26.6,-15388,44,15,19.29,57.16
Cavaleiro,32,3,14,4,1,1,17,4,3,0,1,4,3,0,0,0,0.6,4.0,1.2,-44,52,0,42.06,92.37
Cork,32,3,20,3,1,3,90,11,3,1,2,11,3,0,2,0,2.4,6.0,5.8,-997,46,6,62.29,33.73
Maddison,32,3,2,2,1,3,90,4,3,0,9,4,3,1,6,0,10.5,29.0,11.6,-15559,68,10,9.49,39.62
McArthur,32,3,17,5,0,2,90,10,1,1,1,10,1,1,2,0,2.9,2.0,15.8,8511,48,13,6.11,28.63
Milner,32,3,17,4,1,2,76,9,2,0,7,9,1,1,0,0,6.2,2.0,19.4,-102,56,21,6.11,28.63
Tarkowski,32,2,20,3,1,12,90,11,3,1,1,11,3,0,0,1,4.9,2.0,36.8,-8872,47,33,62.29,33.73
Tomkins,32,2,17,5,0,1,90,10,1,1,6,10,1,1,1,0,3.3,0.0,33.2,11289,43,15,6.11,28.63
Ward-Prowse,32,3,3,2,0,2,90,17,4,1,10,17,5,0,8,0,2.2,0.0,19.2,24927,51,5,60.28,33.66
Vardy,32,4,2,2,1,6,89,4,3,0,2,4,3,1,16,0,8.9,48.0,36.8,-166158,90,23,9.49,39.62
Vestergaard,32,2,3,2,0,0,0,17,4,1,2,17,5,0,1,0,0.0,0.0,0.0,64,46,0,60.28,33.66
Bednarek,32,2,3,2,0,7,90,17,4,1,2,17,5,0,1,0,2.2,0.0,21.2,-5273,40,25,60.28,33.66
Vertonghen,32,2,7,2,1,6,90,12,5,0,1,12,5,0,1,0,4.9,29.0,17.8,1462,59,28,88.93,58.53
Puncheon,32,3,7,2,0,0,0,19,3,0,1,19,3,1,0,0,0.0,0.0,0.0,-5995,42,0,88.93,58.53
Hernández Balcázar,32,4,8,2,1,1,45,10,1,1,12,10,2,0,1,0,0.3,0.0,3.2,-4925,61,1,19.29,57.16
Lerma,32,3,11,3,0,2,63,15,2,1,1,15,3,0,3,0,1.3,2.0,8.6,-295,45,14,30.47,79.45
Schlupp,32,2,17,5,0,1,90,10,1,1,6,10,1,1,1,0,1.4,4.0,8.0,84046,45,9,6.11,28.63
Lingard,32,3,20,3,0,2,90,18,3,1,1,18,3,0,0,0,4.5,26.0,3.2,12323,67,4,62.29,33.73
Matip,32,2,17,4,1,2,90,9,2,0,2,9,1,1,1,0,1.4,2.0,9.0,-3796,49,12,6.11,28.63
Bennett,32,2,13,5,0,0,90,6,4,1,1,6,4,1,6,0,0.2,0.0,2.0,-770,44,4,56.7,109.36
Bryan,32,2,18,3,0,0,90,13,4,1,1,13,4,1,0,0,7.5,24.0,23.6,-7,48,15,3.27,22.45
Ralls,32,3,13,5,0,1,90,6,4,1,1,6,4,1,1,0,2.1,8.0,12.2,-8,46,7,56.7,109.36
Gudmundsson,32,3,20,3,1,1,3,11,3,1,2,11,3,0,7,0,0.1,0.0,0.2,-4408,55,0,62.29,33.73
Stankovic,32,2,7,2,0,1,1,19,3,0,0,19,3,1,0,0,0.0,0.0,0.0,3599,39,3,88.93,58.53
Lössl,32,1,7,2,0,0,0,19,3,0,0,19,3,1,1,0,0.0,0.0,0.0,-3269,44,0,88.93,58.53
Castro Otto,32,2,14,4,1,0,14,4,3,0,1,4,3,0,2,0,0.3,4.0,0.0,11837,43,-2,42.06,92.37
Shelvey,32,3,1,4,0,0,0,2,3,0,1,2,2,1,0,0,0.0,0.0,0.0,-87,53,0,43.13,94.19
Evans,32,2,2,2,1,6,90,4,3,0,2,4,3,1,2,0,1.3,0.0,12.2,-813,48,24,9.49,39.62
Pickford,32,1,19,3,0,6,90,6,4,1,9,6,4,0,7,0,0.7,0.0,7.4,-924,49,23,22.42,62.99
Ibe,32,3,11,3,0,0,0,15,2,1,1,15,3,0,0,0,0.0,0.0,0.0,-99,50,0,30.47,79.45
Frello Filho,32,3,3,1,1,3,90,5,2,0,1,5,2,0,2,0,6.3,0.0,28.2,9901,46,22,60.28,33.66
King,32,4,11,3,0,2,73,15,2,1,13,15,3,0,2,0,1.8,6.0,0.0,-19483,65,4,30.47,79.45
Sims,32,3,3,2,0,1,1,17,4,1,1,17,5,0,0,0,0.3,0.0,2.0,3,44,3,60.28,33.66
Murphy,32,3,13,5,0,1,59,6,4,1,2,6,4,1,8,0,0.6,0.0,4.4,-307,48,7,56.7,109.36
Santos Moutinho,32,3,14,4,1,2,90,4,3,0,2,4,3,0,2,0,5.6,0.0,23.6,-2852,53,18,42.06,92.37
Mata,32,3,20,3,0,0,0,18,3,1,3,18,3,0,0,0,0.0,0.0,0.0,719,61,0,62.29,33.73
Bacuna,32,3,7,2,0,2,79,19,3,0,8,19,3,1,2,0,3.4,0.0,5.0,423,42,9,88.93,58.53
Locadia,32,4,6,4,0,0,0,16,2,1,1,16,2,0,1,0,0.0,0.0,0.0,-217,53,0,52.82,94.56
Grant,32,1,7,2,0,2,90,19,3,0,13,19,3,1,1,0,5.3,46.0,3.0,1500,50,-1,88.93,58.53
Schmeichel,32,1,2,2,1,6,90,4,3,0,2,4,3,1,2,0,1.8,0.0,18.4,-7376,50,27,9.49,39.62
Zohore,32,4,13,5,0,0,0,6,4,1,1,6,4,1,0,0,0.0,0.0,0.0,-831,46,0,56.7,109.36
Arrizabalaga,32,1,3,1,1,6,90,5,2,0,2,5,2,0,11,0,0.7,0.0,6.8,59045,54,21,60.28,33.66
De Bruyne,32,3,5,1,1,11,90,9,2,0,3,9,1,1,0,1,17.0,34.0,50.4,-1002,97,44,15.73,4.76
McDonald,32,3,18,3,0,1,3,13,4,1,1,13,4,1,0,0,0.0,0.0,0.0,994,42,2,3.27,22.45
Trippier,32,2,7,2,1,7,90,12,5,0,1,12,5,0,0,0,8.1,3.0,23.8,-10624,60,30,88.93,58.53
Walker,32,2,5,1,1,6,71,9,2,0,6,9,1,1,1,0,2.4,0.0,7.2,27054,64,26,15.73,4.76
Koscielny,32,2,15,2,1,0,0,14,4,1,6,14,4,0,2,0,0.0,0.0,0.0,6071,54,0,2.22,20.32
Dendoncker,32,3,14,4,1,2,90,4,3,0,1,4,3,0,2,0,2.9,6.0,18.4,1285,43,10,42.06,92.37
Peltier,32,2,13,5,0,0,90,6,4,1,1,6,4,1,7,0,1.3,0.0,12.4,15039,39,7,56.7,109.36
Dunk,32,2,6,4,0,1,90,16,2,1,2,16,2,0,5,0,2.0,0.0,6.6,31928,44,10,52.82,94.56
Digne,32,2,19,3,0,6,90,6,4,1,6,6,4,0,4,0,6.7,23.0,20.0,-16800,52,28,22.42,62.99
Pérez,32,4,8,2,1,1,45,10,1,1,1,10,2,0,0,0,0.7,2.0,3.8,-78,62,3,19.29,57.16
Rodrigues Moura da Silva,32,3,7,2,1,1,8,12,5,0,6,12,5,0,3,0,2.1,17.0,4.0,-1136,67,-1,88.93,58.53
Fabianski,32,1,8,2,1,3,90,10,1,1,1,10,2,0,2,0,5.6,0.0,55.6,-79268,48,22,19.29,57.16
Milivojevic,32,3,17,5,0,2,90,10,1,1,9,10,1,1,10,0,2.2,0.0,11.0,73006,63,13,6.11,28.63
Shaw,32,2,20,3,0,0,90,18,3,1,7,18,3,0,1,0,5.6,50.0,0.4,-22306,51,7,62.29,33.73
Lanzini,32,3,8,2,1,2,90,10,1,1,5,10,2,0,1,0,3.9,6.0,7.6,-6247,64,9,19.29,57.16
Alonso,32,2,3,1,1,0,0,5,2,0,5,5,2,0,0,0,0.0,0.0,0.0,-8763,64,0,60.28,33.66
Rojo,32,2,20,3,0,0,0,18,3,1,1,18,3,0,0,0,0.0,0.0,0.0,63,49,0,62.29,33.73
